147.44	10	147.44	10	147.44	13	147.44	16	147.44	13	147.44	14	147.44	24	147.44	19.5	147.44	21	147.44	32	147.44	26	147.44	28
148.24	12	148.24	12	148.24	12	148.24	17	148.24	12	148.24	13	148.24	25.5	148.24	18	148.24	19.5	148.24	34	148.24	24	148.24	26
149.05	12	149.05	11	149.05	12	149.05	17	149.05	14	149.05	16	149.05	25.5	149.05	21	149.05	24	149.05	34	149.05	28	149.05	32
149.85	13	149.85	11	149.85	11	149.85	16	149.85	15	149.85	14	149.85	24	149.85	22.5	149.85	21	149.85	32	149.85	30	149.85	28
150.66	12	150.66	9	150.66	14	150.66	13	150.66	18	150.66	15	150.66	19.5	150.66	27	150.66	22.5	150.66	26	150.66	36	150.66	30
151.46	11	151.46	11	151.46	12	151.46	17	151.46	15	151.46	14	151.46	25.5	151.46	22.5	151.46	21	151.46	34	151.46	30	151.46	28
152.27	13	152.27	6	152.27	12	152.27	16	152.27	14	152.27	16	152.27	24	152.27	21	152.27	24	152.27	32	152.27	28	152.27	32
153.08	13	153.08	13	153.08	12	153.08	14	153.08	15	153.08	17	153.08	21	153.08	22.5	153.08	25.5	153.08	28	153.08	30	153.08	34
153.88	10	153.88	12	153.88	20	153.88	18	153.88	15	153.88	15	153.88	27	153.88	22.5	153.88	22.5	153.88	36	153.88	30	153.88	30
154.69	11	154.69	11	154.69	13	154.69	16	154.69	16	154.69	13	154.69	24	154.69	24	154.69	19.5	154.69	32	154.69	32	154.69	26
155.49	12	155.49	12	155.49	10	155.49	15	155.49	16	155.49	8	155.49	22.5	155.49	24	155.49	12	155.49	30	155.49	32	155.49	16
156.3	12	156.3	11	156.3	11	156.3	16	156.3	16	156.3	13	156.3	24	156.3	24	156.3	19.5	156.3	32	156.3	32	156.3	26
157.1	11	157.1	11	157.1	11	157.1	15	157.1	14	157.1	14	157.1	22.5	157.1	21	157.1	21	157.1	30	157.1	28	157.1	28
157.91	11	157.91	12	157.91	14	157.91	16	157.91	13	157.91	12	157.91	24	157.91	19.5	157.91	18	157.91	32	157.91	26	157.91	24
158.72	12	158.72	11	158.72	12	158.72	17	158.72	14	158.72	14	158.72	25.5	158.72	21	158.72	21	158.72	34	158.72	28	158.72	28
159.52	11	159.52	11	159.52	11	159.52	17	159.52	13	159.52	13	159.52	25.5	159.52	19.5	159.52	19.5	159.52	34	159.52	26	159.52	26
160.33	10	160.33	12	160.33	15	160.33	15	160.33	11	160.33	13	160.33	22.5	160.33	16.5	160.33	19.5	160.33	30	160.33	22	160.33	26
161.13	12	161.13	12	161.13	13	161.13	17	161.13	15	161.13	16	161.13	25.5	161.13	22.5	161.13	24	161.13	34	161.13	30	161.13	32
161.94	12	161.94	11	161.94	11	161.94	16	161.94	14	161.94	15	161.94	24	161.94	21	161.94	22.5	161.94	32	161.94	28	161.94	30
162.74	11	162.74	12	162.74	10	162.74	20	162.74	16	162.74	11	162.74	30	162.74	24	162.74	16.5	162.74	40	162.74	32	162.74	22
163.55	11	163.55	12	163.55	12	163.55	14	163.55	12	163.55	15	163.55	21	163.55	18	163.55	22.5	163.55	28	163.55	24	163.55	30
164.36	13	164.36	11	164.36	12	164.36	18	164.36	13	164.36	16	164.36	27	164.36	19.5	164.36	24	164.36	36	164.36	26	164.36	32
165.16	13	165.16	12	165.16	13	165.16	15	165.16	16	165.16	13	165.16	22.5	165.16	24	165.16	19.5	165.16	30	165.16	32	165.16	26
165.97	12	165.97	11	165.97	10	165.97	14	165.97	15	165.97	14	165.97	21	165.97	22.5	165.97	21	165.97	28	165.97	30	165.97	28
166.77	13	166.77	10	166.77	12	166.77	15	166.77	16	166.77	15	166.77	22.5	166.77	24	166.77	22.5	166.77	30	166.77	32	166.77	30
167.58	11	167.58	12	167.58	11	167.58	18	167.58	15	167.58	15	167.58	27	167.58	22.5	167.58	22.5	167.58	36	167.58	30	167.58	30
168.38	21	168.38	12	168.38	12	168.38	16	168.38	19	168.38	16	168.38	24	168.38	28.5	168.38	24	168.38	32	168.38	38	168.38	32
169.19	12	169.19	13	169.19	12	169.19	16	169.19	16	169.19	16	169.19	24	169.19	24	169.19	24	169.19	32	169.19	32	169.19	32
170	13	170	12	170	11	170	17	170	16	170	16	170	25.5	170	24	170	24	170	34	170	32	170	32
170.8	12	170.8	12	170.8	10	170.8	17	170.8	15	170.8	17	170.8	25.5	170.8	22.5	170.8	25.5	170.8	34	170.8	30	170.8	34
171.61	14	171.61	11	171.61	13	171.61	10	171.61	16	171.61	18	171.61	15	171.61	24	171.61	27	171.61	20	171.61	32	171.61	36
172.41	14	172.41	16	172.41	12	172.41	16	172.41	15	172.41	15	172.41	24	172.41	22.5	172.41	22.5	172.41	32	172.41	30	172.41	30
173.22	15	173.22	13	173.22	12	173.22	17	173.22	15	173.22	16	173.22	25.5	173.22	22.5	173.22	24	173.22	34	173.22	30	173.22	32
174.02	12	174.02	12	174.02	12	174.02	16	174.02	14	174.02	17	174.02	24	174.02	21	174.02	25.5	174.02	32	174.02	28	174.02	34
174.83	13	174.83	17	174.83	12	174.83	17	174.83	15	174.83	19	174.83	25.5	174.83	22.5	174.83	28.5	174.83	34	174.83	30	174.83	38
175.63	12	175.63	14	175.63	13	175.63	19	175.63	16	175.63	15	175.63	28.5	175.63	24	175.63	22.5	175.63	38	175.63	32	175.63	30
176.44	11	176.44	12	176.44	14	176.44	19	176.44	16	176.44	20	176.44	28.5	176.44	24	176.44	30	176.44	38	176.44	32	176.44	40
177.25	11	177.25	12	177.25	12	177.25	17	177.25	16	177.25	16	177.25	25.5	177.25	24	177.25	24	177.25	34	177.25	32	177.25	32
178.05	13	178.05	11	178.05	13	178.05	17	178.05	16	178.05	12	178.05	25.5	178.05	24	178.05	18	178.05	34	178.05	32	178.05	24
178.86	12	178.86	13	178.86	13	178.86	18	178.86	12	178.86	15	178.86	27	178.86	18	178.86	22.5	178.86	36	178.86	24	178.86	30
179.66	13	179.66	13	179.66	14	179.66	17	179.66	17	179.66	15	179.66	25.5	179.66	25.5	179.66	22.5	179.66	34	179.66	34	179.66	30
180.47	13	180.47	14	180.47	18	180.47	16	180.47	14	180.47	16	180.47	24	180.47	21	180.47	24	180.47	32	180.47	28	180.47	32
181.27	12	181.27	11	181.27	13	181.27	17	181.27	16	181.27	15	181.27	25.5	181.27	24	181.27	22.5	181.27	34	181.27	32	181.27	30
182.08	13	182.08	12	182.08	12	182.08	17	182.08	19	182.08	14	182.08	25.5	182.08	28.5	182.08	21	182.08	34	182.08	38	182.08	28
182.89	11	182.89	13	182.89	14	182.89	16	182.89	15	182.89	14	182.89	24	182.89	22.5	182.89	21	182.89	32	182.89	30	182.89	28
183.69	12	183.69	13	183.69	12	183.69	15	183.69	17	183.69	16	183.69	22.5	183.69	25.5	183.69	24	183.69	30	183.69	34	183.69	32
184.5	13	184.5	14	184.5	12	184.5	15	184.5	16	184.5	13	184.5	22.5	184.5	24	184.5	19.5	184.5	30	184.5	32	184.5	26
185.3	14	185.3	12	185.3	14	185.3	20	185.3	13	185.3	16	185.3	30	185.3	19.5	185.3	24	185.3	40	185.3	26	185.3	32
186.11	12	186.11	13	186.11	12	186.11	17	186.11	16	186.11	18	186.11	25.5	186.11	24	186.11	27	186.11	34	186.11	32	186.11	36
186.91	18	186.91	15	186.91	11	186.91	18	186.91	16	186.91	17	186.91	27	186.91	24	186.91	25.5	186.91	36	186.91	32	186.91	34
187.72	15	187.72	13	187.72	14	187.72	19	187.72	18	187.72	18	187.72	28.5	187.72	27	187.72	27	187.72	38	187.72	36	187.72	36
188.53	17	188.53	17	188.53	14	188.53	17	188.53	17	188.53	16	188.53	25.5	188.53	25.5	188.53	24	188.53	34	188.53	34	188.53	32
189.33	14	189.33	15	189.33	15	189.33	16	189.33	17	189.33	16	189.33	24	189.33	25.5	189.33	24	189.33	32	189.33	34	189.33	32
190.14	14	190.14	15	190.14	13	190.14	19	190.14	19	190.14	17	190.14	28.5	190.14	28.5	190.14	25.5	190.14	38	190.14	38	190.14	34
190.94	14	190.94	13	190.94	14	190.94	17	190.94	17	190.94	13	190.94	25.5	190.94	25.5	190.94	19.5	190.94	34	190.94	34	190.94	26
191.75	13	191.75	13	191.75	11	191.75	18	191.75	19	191.75	19	191.75	27	191.75	28.5	191.75	28.5	191.75	36	191.75	38	191.75	38
192.55	14	192.55	12	192.55	12	192.55	16	192.55	18	192.55	16	192.55	24	192.55	27	192.55	24	192.55	32	192.55	36	192.55	32
193.36	13	193.36	13	193.36	14	193.36	24	193.36	16	193.36	17	193.36	36	193.36	24	193.36	25.5	193.36	48	193.36	32	193.36	34
194.17	13	194.17	10	194.17	15	194.17	18	194.17	17	194.17	20	194.17	27	194.17	25.5	194.17	30	194.17	36	194.17	34	194.17	40
194.97	18	194.97	12	194.97	14	194.97	18	194.97	14	194.97	17	194.97	27	194.97	21	194.97	25.5	194.97	36	194.97	28	194.97	34
195.78	13	195.78	15	195.78	10	195.78	23	195.78	18	195.78	17	195.78	34.5	195.78	27	195.78	25.5	195.78	46	195.78	36	195.78	34
196.58	14	196.58	13	196.58	16	196.58	20	196.58	15	196.58	17	196.58	30	196.58	22.5	196.58	25.5	196.58	40	196.58	30	196.58	34
197.39	14	197.39	14	197.39	15	197.39	15	197.39	17	197.39	16	197.39	22.5	197.39	25.5	197.39	24	197.39	30	197.39	34	197.39	32
198.19	10	198.19	13	198.19	13	198.19	17	198.19	12	198.19	16	198.19	25.5	198.19	18	198.19	24	198.19	34	198.19	24	198.19	32
199	14	199	13	199	13	199	21	199	13	199	17	199	31.5	199	19.5	199	25.5	199	42	199	26	199	34
199.8	13	199.8	14	199.8	13	199.8	18	199.8	15	199.8	18	199.8	27	199.8	22.5	199.8	27	199.8	36	199.8	30	199.8	36
200.61	16	200.61	13	200.61	13	200.61	18	200.61	15	200.61	16	200.61	27	200.61	22.5	200.61	24	200.61	36	200.61	30	200.61	32
201.42	15	201.42	13	201.42	15	201.42	18	201.42	16	201.42	16	201.42	27	201.42	24	201.42	24	201.42	36	201.42	32	201.42	32
202.22	14	202.22	13	202.22	14	202.22	16	202.22	17	202.22	16	202.22	24	202.22	25.5	202.22	24	202.22	32	202.22	34	202.22	32
203.03	15	203.03	14	203.03	12	203.03	20	203.03	17	203.03	16	203.03	30	203.03	25.5	203.03	24	203.03	40	203.03	34	203.03	32
203.83	13	203.83	13	203.83	13	203.83	19	203.83	19	203.83	16	203.83	28.5	203.83	28.5	203.83	24	203.83	38	203.83	38	203.83	32
204.64	15	204.64	14	204.64	16	204.64	20	204.64	21	204.64	16	204.64	30	204.64	31.5	204.64	24	204.64	40	204.64	42	204.64	32
205.44	15	205.44	14	205.44	16	205.44	20	205.44	17	205.44	18	205.44	30	205.44	25.5	205.44	27	205.44	40	205.44	34	205.44	36
206.25	15	206.25	14	206.25	14	206.25	20	206.25	15	206.25	18	206.25	30	206.25	22.5	206.25	27	206.25	40	206.25	30	206.25	36
207.06	15	207.06	12	207.06	15	207.06	20	207.06	16	207.06	15	207.06	30	207.06	24	207.06	22.5	207.06	40	207.06	32	207.06	30
207.86	19	207.86	13	207.86	14	207.86	19	207.86	16	207.86	18	207.86	28.5	207.86	24	207.86	27	207.86	38	207.86	32	207.86	36
208.67	15	208.67	14	208.67	13	208.67	18	208.67	17	208.67	16	208.67	27	208.67	25.5	208.67	24	208.67	36	208.67	34	208.67	32
209.47	15	209.47	14	209.47	13	209.47	21	209.47	18	209.47	17	209.47	31.5	209.47	27	209.47	25.5	209.47	42	209.47	36	209.47	34
210.28	15	210.28	13	210.28	13	210.28	16	210.28	17	210.28	15	210.28	24	210.28	25.5	210.28	22.5	210.28	32	210.28	34	210.28	30
211.08	14	211.08	11	211.08	12	211.08	20	211.08	19	211.08	19	211.08	30	211.08	28.5	211.08	28.5	211.08	40	211.08	38	211.08	38
211.89	16	211.89	14	211.89	14	211.89	20	211.89	17	211.89	20	211.89	30	211.89	25.5	211.89	30	211.89	40	211.89	34	211.89	40
212.7	21	212.7	18	212.7	14	212.7	18	212.7	18	212.7	18	212.7	27	212.7	27	212.7	27	212.7	36	212.7	36	212.7	36
213.5	15	213.5	14	213.5	14	213.5	19	213.5	17	213.5	18	213.5	28.5	213.5	25.5	213.5	27	213.5	38	213.5	34	213.5	36
214.31	14	214.31	14	214.31	15	214.31	19	214.31	15	214.31	18	214.31	28.5	214.31	22.5	214.31	27	214.31	38	214.31	30	214.31	36
215.11	14	215.11	15	215.11	14	215.11	20	215.11	18	215.11	19	215.11	30	215.11	27	215.11	28.5	215.11	40	215.11	36	215.11	38
215.92	14	215.92	14	215.92	17	215.92	21	215.92	12	215.92	16	215.92	31.5	215.92	18	215.92	24	215.92	42	215.92	24	215.92	32
216.72	14	216.72	17	216.72	16	216.72	20	216.72	18	216.72	17	216.72	30	216.72	27	216.72	25.5	216.72	40	216.72	36	216.72	34
217.53	13	217.53	15	217.53	16	217.53	28	217.53	16	217.53	15	217.53	42	217.53	24	217.53	22.5	217.53	56	217.53	32	217.53	30
218.33	13	218.33	14	218.33	16	218.33	19	218.33	18	218.33	19	218.33	28.5	218.33	27	218.33	28.5	218.33	38	218.33	36	218.33	38
219.14	15	219.14	15	219.14	14	219.14	19	219.14	22	219.14	16	219.14	28.5	219.14	33	219.14	24	219.14	38	219.14	44	219.14	32
219.95	14	219.95	14	219.95	15	219.95	22	219.95	20	219.95	19	219.95	33	219.95	30	219.95	28.5	219.95	44	219.95	40	219.95	38
220.75	14	220.75	18	220.75	16	220.75	19	220.75	18	220.75	17	220.75	28.5	220.75	27	220.75	25.5	220.75	38	220.75	36	220.75	34
221.56	15	221.56	15	221.56	14	221.56	21	221.56	18	221.56	21	221.56	31.5	221.56	27	221.56	31.5	221.56	42	221.56	36	221.56	42
222.36	16	222.36	15	222.36	14	222.36	19	222.36	21	222.36	20	222.36	28.5	222.36	31.5	222.36	30	222.36	38	222.36	42	222.36	40
223.17	15	223.17	14	223.17	15	223.17	19	223.17	18	223.17	19	223.17	28.5	223.17	27	223.17	28.5	223.17	38	223.17	36	223.17	38
223.97	15	223.97	15	223.97	15	223.97	19	223.97	17	223.97	19	223.97	28.5	223.97	25.5	223.97	28.5	223.97	38	223.97	34	223.97	38
224.78	15	224.78	13	224.78	15	224.78	19	224.78	19	224.78	19	224.78	28.5	224.78	28.5	224.78	28.5	224.78	38	224.78	38	224.78	38
225.59	16	225.59	14	225.59	15	225.59	22	225.59	21	225.59	17	225.59	33	225.59	31.5	225.59	25.5	225.59	44	225.59	42	225.59	34
226.39	12	226.39	14	226.39	15	226.39	21	226.39	20	226.39	19	226.39	31.5	226.39	30	226.39	28.5	226.39	42	226.39	40	226.39	38
227.2	13	227.2	15	227.2	13	227.2	20	227.2	16	227.2	18	227.2	30	227.2	24	227.2	27	227.2	40	227.2	32	227.2	36
228	15	228	14	228	15	228	18	228	21	228	19	228	27	228	31.5	228	28.5	228	36	228	42	228	38
228.81	16	228.81	16	228.81	16	228.81	19	228.81	18	228.81	16	228.81	28.5	228.81	27	228.81	24	228.81	38	228.81	36	228.81	32
229.61	16	229.61	15	229.61	16	229.61	18	229.61	19	229.61	20	229.61	27	229.61	28.5	229.61	30	229.61	36	229.61	38	229.61	40
230.42	14	230.42	14	230.42	15	230.42	21	230.42	17	230.42	20	230.42	31.5	230.42	25.5	230.42	30	230.42	42	230.42	34	230.42	40
231.23	15	231.23	14	231.23	14	231.23	21	231.23	22	231.23	18	231.23	31.5	231.23	33	231.23	27	231.23	42	231.23	44	231.23	36
232.03	15	232.03	15	232.03	15	232.03	20	232.03	19	232.03	17	232.03	30	232.03	28.5	232.03	25.5	232.03	40	232.03	38	232.03	34
232.84	17	232.84	14	232.84	18	232.84	22	232.84	20	232.84	19	232.84	33	232.84	30	232.84	28.5	232.84	44	232.84	40	232.84	38
233.64	14	233.64	15	233.64	15	233.64	21	233.64	19	233.64	16	233.64	31.5	233.64	28.5	233.64	24	233.64	42	233.64	38	233.64	32
234.45	16	234.45	18	234.45	13	234.45	21	234.45	21	234.45	20	234.45	31.5	234.45	31.5	234.45	30	234.45	42	234.45	42	234.45	40
235.25	14	235.25	16	235.25	17	235.25	20	235.25	21	235.25	17	235.25	30	235.25	31.5	235.25	25.5	235.25	40	235.25	42	235.25	34
236.06	15	236.06	14	236.06	14	236.06	21	236.06	22	236.06	18	236.06	31.5	236.06	33	236.06	27	236.06	42	236.06	44	236.06	36
236.87	15	236.87	15	236.87	15	236.87	20	236.87	19	236.87	20	236.87	30	236.87	28.5	236.87	30	236.87	40	236.87	38	236.87	40
237.67	15	237.67	15	237.67	16	237.67	20	237.67	19	237.67	17	237.67	30	237.67	28.5	237.67	25.5	237.67	40	237.67	38	237.67	34
238.48	14	238.48	16	238.48	15	238.48	19	238.48	18	238.48	19	238.48	28.5	238.48	27	238.48	28.5	238.48	38	238.48	36	238.48	38
239.28	15	239.28	15	239.28	15	239.28	23	239.28	20	239.28	18	239.28	34.5	239.28	30	239.28	27	239.28	46	239.28	40	239.28	36
240.09	16	240.09	15	240.09	17	240.09	21	240.09	18	240.09	17	240.09	31.5	240.09	27	240.09	25.5	240.09	42	240.09	36	240.09	34
240.89	16	240.89	15	240.89	13	240.89	23	240.89	19	240.89	22	240.89	34.5	240.89	28.5	240.89	33	240.89	46	240.89	38	240.89	44
241.7	16	241.7	14	241.7	13	241.7	22	241.7	17	241.7	19	241.7	33	241.7	25.5	241.7	28.5	241.7	44	241.7	34	241.7	38
242.5	12	242.5	15	242.5	14	242.5	20	242.5	18	242.5	21	242.5	30	242.5	27	242.5	31.5	242.5	40	242.5	36	242.5	42
243.31	16	243.31	14	243.31	15	243.31	19	243.31	18	243.31	20	243.31	28.5	243.31	27	243.31	30	243.31	38	243.31	36	243.31	40
244.12	17	244.12	17	244.12	17	244.12	21	244.12	19	244.12	20	244.12	31.5	244.12	28.5	244.12	30	244.12	42	244.12	38	244.12	40
244.92	15	244.92	15	244.92	16	244.92	23	244.92	18	244.92	20	244.92	34.5	244.92	27	244.92	30	244.92	46	244.92	36	244.92	40
245.73	16	245.73	15	245.73	16	245.73	23	245.73	21	245.73	18	245.73	34.5	245.73	31.5	245.73	27	245.73	46	245.73	42	245.73	36
246.53	13	246.53	15	246.53	17	246.53	22	246.53	20	246.53	16	246.53	33	246.53	30	246.53	24	246.53	44	246.53	40	246.53	32
247.34	16	247.34	15	247.34	13	247.34	19	247.34	19	247.34	20	247.34	28.5	247.34	28.5	247.34	30	247.34	38	247.34	38	247.34	40
248.14	17	248.14	15	248.14	16	248.14	22	248.14	19	248.14	19	248.14	33	248.14	28.5	248.14	28.5	248.14	44	248.14	38	248.14	38
248.95	16	248.95	16	248.95	17	248.95	20	248.95	14	248.95	21	248.95	30	248.95	21	248.95	31.5	248.95	40	248.95	28	248.95	42
249.76	16	249.76	15	249.76	14	249.76	21	249.76	19	249.76	19	249.76	31.5	249.76	28.5	249.76	28.5	249.76	42	249.76	38	249.76	38
250.56	14	250.56	16	250.56	15	250.56	22	250.56	18	250.56	21	250.56	33	250.56	27	250.56	31.5	250.56	44	250.56	36	250.56	42
251.37	15	251.37	16	251.37	15	251.37	21	251.37	18	251.37	23	251.37	31.5	251.37	27	251.37	34.5	251.37	42	251.37	36	251.37	46
252.17	12	252.17	16	252.17	17	252.17	22	252.17	21	252.17	20	252.17	33	252.17	31.5	252.17	30	252.17	44	252.17	42	252.17	40
252.98	16	252.98	16	252.98	16	252.98	21	252.98	20	252.98	21	252.98	31.5	252.98	30	252.98	31.5	252.98	42	252.98	40	252.98	42
253.78	16	253.78	16	253.78	16	253.78	22	253.78	20	253.78	19	253.78	33	253.78	30	253.78	28.5	253.78	44	253.78	40	253.78	38
254.59	17	254.59	16	254.59	15	254.59	25	254.59	21	254.59	20	254.59	37.5	254.59	31.5	254.59	30	254.59	50	254.59	42	254.59	40
255.4	15	255.4	16	255.4	16	255.4	22	255.4	20	255.4	17	255.4	33	255.4	30	255.4	25.5	255.4	44	255.4	40	255.4	34
256.2	16	256.2	17	256.2	16	256.2	19	256.2	18	256.2	19	256.2	28.5	256.2	27	256.2	28.5	256.2	38	256.2	36	256.2	38
257.01	14	257.01	17	257.01	18	257.01	21	257.01	19	257.01	22	257.01	31.5	257.01	28.5	257.01	33	257.01	42	257.01	38	257.01	44
257.81	14	257.81	17	257.81	18	257.81	23	257.81	22	257.81	21	257.81	34.5	257.81	33	257.81	31.5	257.81	46	257.81	44	257.81	42
258.62	15	258.62	17	258.62	15	258.62	23	258.62	19	258.62	19	258.62	34.5	258.62	28.5	258.62	28.5	258.62	46	258.62	38	258.62	38
259.42	16	259.42	18	259.42	17	259.42	20	259.42	17	259.42	19	259.42	30	259.42	25.5	259.42	28.5	259.42	40	259.42	34	259.42	38
260.23	17	260.23	15	260.23	15	260.23	21	260.23	20	260.23	22	260.23	31.5	260.23	30	260.23	33	260.23	42	260.23	40	260.23	44
261.04	18	261.04	16	261.04	17	261.04	24	261.04	16	261.04	20	261.04	36	261.04	24	261.04	30	261.04	48	261.04	32	261.04	40
261.84	15	261.84	17	261.84	18	261.84	22	261.84	22	261.84	19	261.84	33	261.84	33	261.84	28.5	261.84	44	261.84	44	261.84	38
262.65	16	262.65	17	262.65	17	262.65	23	262.65	19	262.65	21	262.65	34.5	262.65	28.5	262.65	31.5	262.65	46	262.65	38	262.65	42
263.45	15	263.45	13	263.45	20	263.45	20	263.45	19	263.45	27	263.45	30	263.45	28.5	263.45	40.5	263.45	40	263.45	38	263.45	54
264.26	19	264.26	16	264.26	17	264.26	22	264.26	21	264.26	20	264.26	33	264.26	31.5	264.26	30	264.26	44	264.26	42	264.26	40
265.06	16	265.06	17	265.06	16	265.06	23	265.06	20	265.06	23	265.06	34.5	265.06	30	265.06	34.5	265.06	46	265.06	40	265.06	46
265.87	16	265.87	15	265.87	16	265.87	20	265.87	20	265.87	20	265.87	30	265.87	30	265.87	30	265.87	40	265.87	40	265.87	40
266.67	18	266.67	17	266.67	18	266.67	26	266.67	21	266.67	21	266.67	39	266.67	31.5	266.67	31.5	266.67	52	266.67	42	266.67	42
267.48	15	267.48	17	267.48	16	267.48	21	267.48	19	267.48	20	267.48	31.5	267.48	28.5	267.48	30	267.48	42	267.48	38	267.48	40
268.29	17	268.29	16	268.29	16	268.29	21	268.29	19	268.29	22	268.29	31.5	268.29	28.5	268.29	33	268.29	42	268.29	38	268.29	44
269.09	17	269.09	17	269.09	17	269.09	20	269.09	20	269.09	19	269.09	30	269.09	30	269.09	28.5	269.09	40	269.09	40	269.09	38
269.9	18	269.9	16	269.9	17	269.9	21	269.9	21	269.9	20	269.9	31.5	269.9	31.5	269.9	30	269.9	42	269.9	42	269.9	40
270.7	16	270.7	16	270.7	18	270.7	23	270.7	19	270.7	21	270.7	34.5	270.7	28.5	270.7	31.5	270.7	46	270.7	38	270.7	42
271.51	10	271.51	16	271.51	17	271.51	22	271.51	21	271.51	22	271.51	33	271.51	31.5	271.51	33	271.51	44	271.51	42	271.51	44
272.31	18	272.31	15	272.31	17	272.31	23	272.31	19	272.31	21	272.31	34.5	272.31	28.5	272.31	31.5	272.31	46	272.31	38	272.31	42
273.12	18	273.12	18	273.12	21	273.12	25	273.12	20	273.12	21	273.12	37.5	273.12	30	273.12	31.5	273.12	50	273.12	40	273.12	42
273.93	15	273.93	17	273.93	18	273.93	23	273.93	17	273.93	21	273.93	34.5	273.93	25.5	273.93	31.5	273.93	46	273.93	34	273.93	42
274.73	17	274.73	17	274.73	17	274.73	23	274.73	19	274.73	22	274.73	34.5	274.73	28.5	274.73	33	274.73	46	274.73	38	274.73	44
275.54	17	275.54	16	275.54	17	275.54	22	275.54	21	275.54	21	275.54	33	275.54	31.5	275.54	31.5	275.54	44	275.54	42	275.54	42
276.34	16	276.34	16	276.34	18	276.34	23	276.34	21	276.34	23	276.34	34.5	276.34	31.5	276.34	34.5	276.34	46	276.34	42	276.34	46
277.15	18	277.15	18	277.15	17	277.15	24	277.15	23	277.15	20	277.15	36	277.15	34.5	277.15	30	277.15	48	277.15	46	277.15	40
277.95	18	277.95	18	277.95	16	277.95	22	277.95	19	277.95	20	277.95	33	277.95	28.5	277.95	30	277.95	44	277.95	38	277.95	40
278.76	17	278.76	17	278.76	16	278.76	20	278.76	15	278.76	21	278.76	30	278.76	22.5	278.76	31.5	278.76	40	278.76	30	278.76	42
279.57	16	279.57	14	279.57	18	279.57	26	279.57	20	279.57	22	279.57	39	279.57	30	279.57	33	279.57	52	279.57	40	279.57	44
280.37	17	280.37	18	280.37	16	280.37	22	280.37	25	280.37	21	280.37	33	280.37	37.5	280.37	31.5	280.37	44	280.37	50	280.37	42
281.18	24	281.18	20	281.18	17	281.18	22	281.18	25	281.18	21	281.18	33	281.18	37.5	281.18	31.5	281.18	44	281.18	50	281.18	42
281.98	17	281.98	15	281.98	15	281.98	21	281.98	23	281.98	20	281.98	31.5	281.98	34.5	281.98	30	281.98	42	281.98	46	281.98	40
282.79	18	282.79	16	282.79	19	282.79	22	282.79	19	282.79	20	282.79	33	282.79	28.5	282.79	30	282.79	44	282.79	38	282.79	40
283.59	18	283.59	17	283.59	18	283.59	22	283.59	22	283.59	22	283.59	33	283.59	33	283.59	33	283.59	44	283.59	44	283.59	44
284.4	19	284.4	18	284.4	21	284.4	26	284.4	19	284.4	22	284.4	39	284.4	28.5	284.4	33	284.4	52	284.4	38	284.4	44
285.21	17	285.21	17	285.21	20	285.21	24	285.21	20	285.21	22	285.21	36	285.21	30	285.21	33	285.21	48	285.21	40	285.21	44
286.01	18	286.01	18	286.01	20	286.01	24	286.01	20	286.01	20	286.01	36	286.01	30	286.01	30	286.01	48	286.01	40	286.01	40
286.82	18	286.82	18	286.82	17	286.82	21	286.82	19	286.82	19	286.82	31.5	286.82	28.5	286.82	28.5	286.82	42	286.82	38	286.82	38
287.62	18	287.62	18	287.62	17	287.62	22	287.62	19	287.62	22	287.62	33	287.62	28.5	287.62	33	287.62	44	287.62	38	287.62	44
288.43	18	288.43	18	288.43	16	288.43	25	288.43	21	288.43	22	288.43	37.5	288.43	31.5	288.43	33	288.43	50	288.43	42	288.43	44
289.23	17	289.23	18	289.23	17	289.23	25	289.23	20	289.23	21	289.23	37.5	289.23	30	289.23	31.5	289.23	50	289.23	40	289.23	42
290.04	19	290.04	17	290.04	18	290.04	24	290.04	24	290.04	22	290.04	36	290.04	36	290.04	33	290.04	48	290.04	48	290.04	44
290.84	21	290.84	17	290.84	13	290.84	23	290.84	21	290.84	22	290.84	34.5	290.84	31.5	290.84	33	290.84	46	290.84	42	290.84	44
291.65	18	291.65	18	291.65	17	291.65	28	291.65	23	291.65	22	291.65	42	291.65	34.5	291.65	33	291.65	56	291.65	46	291.65	44
292.46	18	292.46	17	292.46	23	292.46	21	292.46	21	292.46	22	292.46	31.5	292.46	31.5	292.46	33	292.46	42	292.46	42	292.46	44
293.26	19	293.26	18	293.26	18	293.26	25	293.26	22	293.26	20	293.26	37.5	293.26	33	293.26	30	293.26	50	293.26	44	293.26	40
294.07	17	294.07	20	294.07	18	294.07	23	294.07	21	294.07	23	294.07	34.5	294.07	31.5	294.07	34.5	294.07	46	294.07	42	294.07	46
294.87	18	294.87	17	294.87	15	294.87	26	294.87	23	294.87	22	294.87	39	294.87	34.5	294.87	33	294.87	52	294.87	46	294.87	44
295.68	17	295.68	16	295.68	19	295.68	25	295.68	24	295.68	24	295.68	37.5	295.68	36	295.68	36	295.68	50	295.68	48	295.68	48
296.48	18	296.48	18	296.48	19	296.48	26	296.48	23	296.48	22	296.48	39	296.48	34.5	296.48	33	296.48	52	296.48	46	296.48	44
297.29	18	297.29	19	297.29	19	297.29	26	297.29	22	297.29	23	297.29	39	297.29	33	297.29	34.5	297.29	52	297.29	44	297.29	46
